,text,Label
1135,"definitiile universale indobitocesc, robotizeaza omul, ne dau impresia ca ne scutesc de la a gandi",0
165,Poate citesti  modificat prin OG 192 înainte de a interpreta precum !,0
1721,Mare iute cu de toate la pachet ca ma grabesc <|EMAIL|> Hut),1
2663,"Samsung A3 si A5 au fost lansate in Romania, doar A5 dispune de functia multi-window care este de acum…",1
3279,"a dat undă verde legii care dă voie polițiștilor să închidă localuriPremierul  a declarat, astăzi, după ședința de , că  a",1
1650,"Foaaaame mare, boss! <|EMAIL|> in Cluj-Napoca, Cluj)",2
1424,dă-te dreaq mars,0
1226,"Se vede clar că nu sunt umani acești evrei naziști sionisti, khazari iezuiti, Eu nu pot accepta așa ceva,  Toți trebuie să dispară!!! Toți!!  , Ai încredere  în Armată, în soldați ruși,  Sunt Unica șansă,  Poporul rus",0
2566,"Au ăștia de la  un ecou în studioul de la Iancului, de-i aud eu de la Muncii, dacă deschid geamul.",0
395,"Nu am trimis fotografii NSFW în grupul Twitter. Nu îmi este ușor să mă alătur unei conversații! Mulți dintre voi s-au plâns de mine cum v-am întrerupt! Nu știu când este momentul potrivit pentru a vă alătura unei conversații! Voi, continuați să vorbiți!",0
2197,deschide cea mai tare pista offroad din împrejurimile Bucureștiului #toyota4x4,2
1574,la muncaaa cu tine:::))  Donald's Brâncoveanu,2
171,buna multumesc ptr apreciere va iubesc mult va apreciez va iubesc,2
3481,"câștigă jocul cu  și intră în play-out, la egalitate de puncte cu sibienii",1
3560,"Legea privind realizarea rețelei 5G în România, discutată în ședința de",1
2400,"RT <|EMAIL|> Un cocalar care nu are BMW, jignit dur de ceilalţi cocalari: „Du-te, bă, la teatru!” """,0
2312,îndeamnă clienții să returneze o cană de voiaj care poate transmite substanțe chimice,0
1120,Un chinez a construit o baterie ”portabilă” de 27 de milioane de mAh,1
2317,"Cel mai subtire PC All-in-One din lume, Lenovo IdeaCentre A720, a ajuns in Romania",2
1577,felicitari pt.donatii pt.sinistrati,2
791,Echipa fara nume episodul 24 online HD subtitrat … … … … … …,1
3157,„Sunt angajată la  ”. Cât câștigă în  fiica fostului șef al statului,1
1088,văd acum asta… asta am făcut ca deja devenea deranjant,0
2268,Clar azi e ziua cand injur ikea. Nici balamalele nu sunt in stare sa le faca corect,0
3875,"Salopetă confortabilă cu mânecă lungă și pantaloni cu botoșei,  fabricată din bumbac 💚 verde lime (verde lămâie - vernil),  moale și pufos,  imprimat cu o 🐸 broscuță simpatica",2
3242,Ești foarte frumoasă. Știu că probabil ai primit deja mii de propuneri de la barbati pentru a filma cu ei. Nu mai propun si eu ca nah... pot să spun să faci acest lucru doar când te vei simți confortabilă cu ideea. Mult succes!,1
1920,Am primit mesaj de la  ca le datorez  lei. Semne bune anul are,0
1553,scoate din grilă canalele Discovery,0
3639,și  lansează un apel pentru donare de sânge “Fă-ți curaj! Donează…,1
2364,"#ikea moves fast! Ieri a fost lansat nou catalog, iar azi deja a ajuns la mine acasă :)",2
551,"Trebuie timp mult alocat,altfel apar fel și fel de probleme,dar este o plăcere deosebită să ai asemenea exemplare...",2
3103,Ai grija de masina si de nevoile tale. Pentru orice deplasare exista o echipare corespunzatoare! :) Set #breatransversale de la #Menabo Model Tema  Montaj realizat pe #RenaultClio #BareAuto #Renault #RenaultRomania #bareportbagaj #BarePlafon,2
2872,asta e echivalentul BMW la catei?la banii astia tre sa-i faci si asigurare nu de alta da daca crapa sau il fura plangi cu spume!,0
3166,artistul care a surprins o muzică unică prin culoare și formă,1
2021,"Mie-mi place treaba asta de la  cu ""tragic dar mândru"". Rămâi prost!",0
2449,Paris Air Show 2013:  a semnat comanda fermă pentru 100 de aeronave din familia Airbus A320,2
1909,Flota companiei #AirBucharest se mărește cu încă un  737-300.,1
2245,Pentru bine Dvoastră și al celor din jur stați acasă și nu intrați pe #Facebook !,0
2270,Doi moși cu cele mai zâmbete :)) #bizsmscamp #cocacola,2
2741,"#Tesla a devenit miercuri cel mai valoros producător auto din lume, cu o capitalizare de piaţă peste cea a",2
2430,"Returnăm un produs mai scump, livrat în locul unuia mai ieftin. Și tot nu-i bine... (at  Showroom)",0
2139,"nu toate-s pe  si  sau  dau multe, dar doamne da sa fie cat mai mult pe  :)",2
629,campioană la Dubai după o partidă în care a reușit un nou set câștigat la 0 în fața adversarei … #moldova_news,1
1314,Nădejdea și mângâierea creștinului la moartea sa …,1
2414,Anchetă internă la . Compania suedeză ar fi făcut afaceri cu puterea comunistă din România,1
2144,"Am ajuns în momentul ăla când sunt scârbit de kfc, mec, subway si chineji...",0
1439,preturi rezonabile <|EMAIL|>,2
2465,"Bai, , adu-ne ofertele de sîmbătă înapoi, ne e dor de 100m rafturi cu pensionarii din cartier",0
408,Si cand te gandesti ca exista oameni care se uita cu mare interes la acest mutant🤯,0
3883,Quarantine Fest – primul festival online realizat în Moldova s-a bucurat de un succes uriaș. Câți oameni au urmărit evenimentul,2
31,"Sunt nițel confuz: dacă  a avut succes în a transforma România în stat eșuat, mai poate fi considerat un președinte ratat?...🤔 text preluat",0
2830,"RT : Dă-te, să borăsc puţin... Chinezu, ambasador Farmec la - ce mă? - Jocurile Olimpice? Se duce lumea asta pe... plută.",0
62,"Poți să îl faci clovn toată ziua, tot nu e el cel mai prost președinte SUA. Nu știu de ce îți ceri scuze.  De președintele care și-a dat discursul inaugural în ploaie, a făcut pneumonie și a murit după 2 săptămâni ce mai spui?🤔",0
3364,"se spune a Decarta, nu  ... da chiar nu știi fotbal",1
684,"Nu stiu ce sa spun eu dar este considerat cel mai bun de catre specialisti iar Romania a pierdut in fata Ungariei si pe acest teren desi, din cite stiu, este rasa romaneasca. Impreuna cu Bazna. Nu sunt in masura sa-mi spun parerea dar asta am auzit si citit. ☺️☺️☺️",1
323,Baga pula în iei castrveti nu mai mănânc salată,0
873,"Există doar un fel de bogăţie: Ea stă în cer, în inimi şi-n cuvânt, Iar dragostea e sfânta poezie Care-a venit din ceruri pe pământ.",2
3249,30 ponturi fotbal  pentru biletul zilei,1
2767,"Dragă  , dacă ați fi băgat reducere pentru cei ce-și dau checkin pe Foursquare, aș fi economisit vreo 25 de lei.",0
2572,E prima dată cand dau peste un #BMW #i8. Masina asta e o adevarata bestie! #Bucuresti #bucharest…,2
3729,"Suma incredibilă pe care a pierdut-o  marţi, după ce acţiunile  s-au prăbușit",1
3312,"una caldă, alta rece, în Liga Elitelor la fotbal",1
273,Reteta de weekend: scrumbie cu cartofi la cuptor …,1
133,Tenis:  a câştigat al doilea său titlu challenger la dublu în acest an  …,1
1904,"""Vorbesc cu un burger? Te vreau! :))"" #smsbucuresti #tinder",2
1273,"""Grandomania, aroganţa, individualismul, agravate de luxul de prost gust în care s-a învelit toată viaţa, fac ca  să fie, chiar şi în ziua de astăzi, mai degrabă un intrus, un personaj negativ în perimetrul acestui joc - în care, de fapt, este rege. …",0
695,Ms că râzi la glumele mele chiar dacă nu sunt amuzante. ❤️🥺,2
3263,"Dacă merge la Carlsberg, merge și la femei.",1
224,"La cate otrăvuri are țara asta e o nimica. Asta înseamnă pierdere de ,,multe"" la , timp, nervi și toate cele mai  că la mărit salarii, beneficii și toată lista de nemerite nu mai face nimeni anchete.",0
772,a marcat în Serie B. Gol împotriva echipei lui  …,1
3028,"De acord cu tine. Singurul neajuns al platii cu cardul, cum am patit eu la , e lipsa flexibilitatii comenzii. Daca uiti sa adaugi un articol sau vrei sa renunti la unul, nu se mai poate face nimic.",0
1420,Sa continuam:) <|EMAIL|> De Bere Ursus),2
3774,devine prima companie privată care a lansat astronauți  în spațiu,1
3450,"Participare deosebită a membrilor noștri la protestul de la ,  a avut cel mai mare număr de participanți!",1
3075,"Și  se zbat in mocirla mediocrității românești cea de toate zilele, dar nici comenzi pentru cadourile de Crăciun (daca sunt pt oameni importanți) nu se dau in 19 decembrie, prin curier. Știm cu toții cu ce ratați lucrăm.",0
2495,Reduceri Reale : azi avem televizor Sony de 139 cm și boxă portabilă pentru luat la pisicină,2
429,"Trafic intens la frontieră, în ultimele 24 de ore. Au efectuat formalitățile de control aproximativ  persoane, cetățeni români și străini, cu peste  mijloace de transport - #MangaliaNews. …",1
917,primeşte încurajări din partea lui  înaintea întâlnirii cu  …,2
1837,Fix azi ma uitam pe  la pick-upuri. Baga un link ceva. :),2
1058,"băă, alooo respectă frate și rasele inferioare băgați-aș sârmă pe cur de spaniol 😭",0
2340,La mulți ani celui mai frumos drum din lume! #BMW #Transfagarasan #MLeagure #BMWevent…,2
2437,cei de la  au campanii in mai multe filme :). Am vazut sigla si pe spatele unor monitoare.,2
3269,"Deci ca să mergi la o cafea și un biscuite , trebuie să ți se facă test la ușa cafenelei??? Or sa înceapă alte discuții...",1
3784,Cum arată o avalanșă pe planeta Marte. Satelitul  din orbita planetei roșii a surprins momentul,1
1728,Ne-a aratat noutati colorate foarte faine! :)  1,2
3548,urmeaza guvern minoritar  ? garantat,1
362,Tu crezi că cineva își cumpără un amarat de telefonla pachet cu cacata  ta de aplicație instalată crezi că nu mai sânt aplicații?,0
3187,Fotbal:  rămâne în cursa pentru titlul de campioană a Spaniei,1
3603,Erau si lilieci din aia buni de mancat? Sau erau ascunsi de jena Covidului?? 😂,1
2288,Muncim și bem apă rece! Nimic mai hidratant! #culinaryrainbow #dorna #soare  Valea…,2
1760,a suspendat cursele către/dinspre mai multe țări,0
1677,"Provizii. Vin rusii, chinezii, comunistii...",0
148,"Au mai apărut un scandal și povești noi despre abuz în patinajul artistic din Rusia. Dar dacă problema nu e la un individ sau la un sport sau la o țară (a se citi ""mentalitate"" sau ""cultură""), și e inerentă sportului și instituțiilor sportive?  …",0
2805,Cum sa fii eco-cocalar: iti iei Mercedes S klasse hybrid si ii pui numere de bulgaria. #seeninbucharest #onlyinromania,0
2191,"Noul portofoliu de abonamente de mobil, lansat recent de  : ""Noul portofoliu…",2
834,Nu îi nevoie de nici un fel de machiaj trish deoarece ești foarte frumoasa natural și așa te menții foarte bine te pup și te îmbrățișez cu drag trish cu stima și respect din România admiratorul tău  🌟🌟,2
6,Auditul  arată că zeci de afgani cu „preocupări de securitate” au fost lăsați să intre în SUA … via,1
499,multumesc pt faptul ca pot sa va apreciez,2
3100,"Se dă următoarea situație: retragere din ATM  în Grecia, 100 euro, cu un card de la .  ia 3 euro comision, scrie clar pe ecran.  face schimbul la ! și pe deasupra mai taxează  Ron. Păi, multă muie  și fuck off! #reziliere #neverING",0
1339,"„Rusia va fi presată până la capitulare”: ce înseamnă cu adevărat răspunsul  la adresa Moscovei, care s-a scurs în presă? – Vesti din Rusia …",1
1655,Sa vedem pentru ce e faimos acest loc. :-) <|EMAIL|>,2
2692,"In spatele blocului meu, respectiv in spate la Subway I, au fost sparte mai multe garaje in cursul noptii.",0
2047,Lansam azi cel mai usor Ultrabook din lume #lenovo #2activePRevent at,2
3509,"Am făcut acest sondaj pentru că mă interesa problema. Cum devii din eroul care a făcut să cadă un , omul cu o imagine mai degrabă compromisă",1
886,"Nu contează unde sau când sau cu cine o sa fii,eu la fel de mult te voi iubii,niciodată nu o sa te uit#D",2
992,"Mi-a plăcut la nebunie piesa asta în copilărie, era fericire când o auzeam la radio",2
1798,Nu merge plata cu cardul Revolut pe . #revolut #emag,0
2808,"Rt platit <|EMAIL|> Deci când  scoate un rahat pe sticlă, românii sunt gata să îl înghită. Pentru că neuronii sunt scumpi, nu?""",0
1973,Un telefon ideal pentru a fi făcut cadou: Samsung Galaxy S3 Mini,2
2074,Cand mergi pana la  si vrei sa cumperi ceva x 2 dar nu are decat x1 #fml,0
2781,suplimentează în acest week-end capacitatea trenurilor ce leagă capitala #Bucharest de #Moldova #călătoreșteTRENdy,2
2406,a lansat azi in Romania NX 300-ele un mirorless compact dar care te uimeste prin calitate,2
1897,"Si tu tocmai ai terminat gramatica limbii romane! "" MARS "".",0
1266,"o pandemie nu poate fi oprita decât prin imunitate de grup ...așadar ,testarea trebuie sa fie gratuita în orice stat .GRATUIT ..inclusiv în țările sărace.",1
2545,în acest moment  are preţuri mult mai mari ca si dc-shop. În concluzie acele reduceri sunt cam 0,0
2451,"POT SA MAI EXERCITE CARTILE O ATRACTIE? Chiar foarte mare, depinde doar de conținutul lor.",2
609,Bravo pustii ! Foarte bine ! Who' next ?,2
901,Noapte bună suflețel frumos.  🙏🙏🙏❤❤🥰🥰😘😘😘,2
2247,Un produs pus în vânzare de  infectat cu SARMONELLA. Clienții sunt în pericol,0
457,Cele mai bune ceaiuri pentru fiecare tip de grupă de sânge - …,2
151,"se joaca de-a razboiul,amenintari cu sanctiuni,asta e rezultatul:efectul bumerang Cand media si anumiti sefi bat toba non-stop cu razboiul inseamna ca ei il vor,nu cei spre care arata cu degetul Americanii a zis,Bidon vrea un razboi,ei stiu cine umbla cu cioara vopsita",0
3358,"Comisiile pentru cultură au respins rapoartele de activitate ale Televiziunii publice pe 2017, 2018 şi 2019",1
1378,"5 ani, 10 ani, 14 ani, 18 ani nu conteazatot copil e  si cand aude ca propriu lor parinti zice asta  traieste cu o frica de neimaginat in el",0
3582,"Cica ar fi bune de mancat, am gustat greieri, au gust de nuci.. ar putea face un ban gramada",1
2574,In sfârșit cineva de la marketing de la  a găsit o soluție genială pentru a vinde măști! Kudos!,2
2456,Cea mai buna banca imi pare . Sunt destul de seriosi si pana acum nu am avut probleme cu ei.,2
2852,"Nu stiu cand l-au relansat, dar acer a facut o treaba buna cu noua versiune de site. Este pe stilul metro dar este foarte ok.",2
1243,Ce experti?!😂 vitamina lasa-ti dracu tv-u va protejeaza de multe inclusiv de rahat asta de covid. Out cu cablu alb si relax! Sa nu mai fim atat de boi si vaci toti gramada pe banii nostri! Zic doar😉,0
2957,"Uau! Deci aici raspundeti?! La solicitarile trimise de pe site si la intrebarile trimise pe mesageria Facebook, va trebuie saptamani pana emiteti un raspuns!!",0
1001,Mutalăul și Prostănacul șefi  ?!?!   Pai deja  cred ca pușcă la șampanie una după alta de sparge toate candelabrele de la Kremlin.,0
1484,Au de vegetarieni şi la kfc <|EMAIL|>,2
1172,Incep jocurile FOAMEI: La  6 litri de ulei costa 109 lei …,0
2091,"si  au castigat premiul intai la Intel Global Challenge, in Berkeley,…",2
3315,Pentru bărbați puternici și fără succes...,1
2800,"clar! ar fi ca si cum  si-ar pune o poza cu el in loc de logo'ul .. stii ce zic? (voi sunteti mai fotogenici, relax!)",2
383,"Probabil că el este pe diazepam, xanax etc. Sau mai bine zis pare întruparea depresiei.",0
11,buna i mi place stilul perfect multumesc apreciez va iubesc,2
1221,124 coaie imi bag pula in mortii lui de joc,0
410,"Cand am venit in tara asta, am auzit de la alti romani cuvantul ""urasc"". Nu exista in vocabularul meu, nu ii pricepeam sensul, nu il foloseam, nu simtisem niciodata asa ceva. Acum, dupa 14 ani, pot sa zic ca urasc tara asta. Si am inceput sa numar zilele pana cand scap de aici.",0
